W,Tag,Class,D(x)
developed,A,NMP,-0.00000049
dismembered,A,NMP,-0.00000049
forty-five,A,NMP,-0.00000049
smarmy,A,NMP,-0.00000049
travesty,A,NMP,-0.00000049
indifferently,R,NMP,-0.00000049
intellectually,R,NMP,-0.00000049
uninventive,A,NMP,-0.00000049
one-time,A,NMP,-0.00000049
perpetual,A,NMP,-0.00000049
horridly,R,NMP,-0.00000049
unfortunatly,R,NMP,-0.00000049
sleeveless,A,NMP,-0.00000049
inflexible,A,NMP,-0.00000049
cuddly,R,NMP,-0.0000005
repetitively,R,NMP,-0.0000005
unopened,A,NMP,-0.0000005
logically,R,NMP,-0.0000005
alternatively,R,NMP,-0.0000005
carelessly,R,NMP,-0.0000005
crappier,A,NMP,-0.0000005
leaky,A,NMP,-0.0000005
odious,A,NMP,-0.0000005
mumble,A,NMP,-0.0000005
pricy,A,NMP,-0.0000005
blasphemous,A,NMP,-0.0000005
stodgy,A,NMP,-0.0000005
uninvolved,A,NMP,-0.0000005
disgruntled,A,NMP,-0.0000005
regurgitated,A,NMP,-0.0000005
miserly,A,NMP,-0.0000005
second-rate,A,NMP,-0.0000005
reserved,A,NMP,-0.0000005
frantic,A,NMP,-0.00000051
infrequent,A,NMP,-0.00000051
chunky,A,NMP,-0.00000051
flabby,A,NMP,-0.00000051
leathery,A,NMP,-0.00000051
asteroid,A,NMP,-0.00000051
undecided,A,NMP,-0.00000051
unmitigated,A,NMP,-0.00000051
offal,A,NMP,-0.00000051
persian,A,NMP,-0.00000051
acrid,A,NMP,-0.00000051
unkind,A,NMP,-0.00000051
anonymous,A,NMP,-0.00000051
miniature,A,NMP,-0.00000051
abbreviated,A,NMP,-0.00000052
forward,A,NMP,-0.00000052
glacial,A,NMP,-0.00000052
fundamentally,R,NMP,-0.00000052
adjacent,A,NMP,-0.00000052
all-powerful,A,NMP,-0.00000052
technical,A,NMP,-0.00000052
majorly,A,NMP,-0.00000052
2-dimensional,A,NMP,-0.00000052
contemptible,A,NMP,-0.00000052
primitive,A,NMP,-0.00000052
insistent,A,NMP,-0.00000052
possessive,A,NMP,-0.00000052
scientific,A,NMP,-0.00000052
sexless,A,NMP,-0.00000052
amok,R,NMP,-0.00000052
coincidentally,R,NMP,-0.00000052
gratingly,R,NMP,-0.00000052
ungenerous,A,NMP,-0.00000053
fluorescent,A,NMP,-0.00000053
patchy,A,NMP,-0.00000053
briefly,R,NMP,-0.00000053
idiotically,R,NMP,-0.00000053
two-faced,A,NMP,-0.00000053
controlling,A,NMP,-0.00000053
expected,A,NMP,-0.00000053
intolerably,R,NMP,-0.00000053
unforgivably,R,NMP,-0.00000053
schizophrenic,A,NMP,-0.00000053
squid,A,NMP,-0.00000053
inadequately,R,NMP,-0.00000053
hybrid,A,NMP,-0.00000053
intent,A,NMP,-0.00000053
freakish,A,NMP,-0.00000054
insignificant,A,NMP,-0.00000054
murderous,A,NMP,-0.00000054
upwards,R,NMP,-0.00000054
pained,A,NMP,-0.00000054
irksome,A,NMP,-0.00000054
kind,R,NMP,-0.00000054
lunatic,A,NMP,-0.00000054
sporadically,R,NMP,-0.00000054
95th,A,NMP,-0.00000054
steadily,R,NMP,-0.00000054
nonsexual,A,NMP,-0.00000054
sweetish,A,NMP,-0.00000054
blinking,R,NMP,-0.00000054
seventeen,A,NMP,-0.00000054
vomit,A,NMP,-0.00000054
bereft,A,NMP,-0.00000054
comically,R,NMP,-0.00000054
indonesian,A,NMP,-0.00000054
perk,A,NMP,-0.00000054
star,A,NMP,-0.00000054
diabolical,A,NMP,-0.00000055
lax,A,NMP,-0.00000055
unsubstantiated,A,NMP,-0.00000055
preferably,R,NMP,-0.00000055
pubic,A,NMP,-0.00000055
crash,A,NMP,-0.00000055
buggy,A,NMP,-0.00000055
hostile,A,NMP,-0.00000055
hapless,A,NMP,-0.00000055
draughty,A,NMP,-0.00000055
egregiously,R,NMP,-0.00000055
rational,A,NMP,-0.00000055
cacophonous,A,NMP,-0.00000056
intermittently,R,NMP,-0.00000056
whose,A,NMP,-0.00000056
lackadaisical,A,NMP,-0.00000056
rampant,A,NMP,-0.00000056
unsafe,A,NMP,-0.00000056
hasty,A,NMP,-0.00000056
unheated,A,NMP,-0.00000056
mine,A,NMP,-0.00000056
ungrateful,A,NMP,-0.00000056
anti,A,NMP,-0.00000056
valiant,A,NMP,-0.00000056
draggy,A,NMP,-0.00000056
wacky,A,NMP,-0.00000056
god,A,NMP,-0.00000056
silver,A,NMP,-0.00000056
frenetic,A,NMP,-0.00000057
humid,A,NMP,-0.00000057
unsalted,A,NMP,-0.00000057
drunken,A,NMP,-0.00000057
fatuous,A,NMP,-0.00000057
tiring,A,NMP,-0.00000057
unskilled,A,NMP,-0.00000057
grey,A,NMP,-0.00000057
preppy,A,NMP,-0.00000057
unsexy,A,NMP,-0.00000057
wearisome,A,NMP,-0.00000057
quarantine,A,NMP,-0.00000058
sugary,A,NMP,-0.00000058
bratty,A,NMP,-0.00000058
liberally,R,NMP,-0.00000058
noticeably,R,NMP,-0.00000058
regretfully,R,NMP,-0.00000058
doesn,A,NMP,-0.00000058
metallic,A,NMP,-0.00000058
beige,A,NMP,-0.00000058
abridged,A,NMP,-0.00000058
dizzy,A,NMP,-0.00000058
overcooked,A,NMP,-0.00000058
requisite,A,NMP,-0.00000058
inexpressive,A,NMP,-0.00000059
spare,A,NMP,-0.00000059
peppery,A,NMP,-0.00000059
extraneous,A,NMP,-0.00000059
loathsome,A,NMP,-0.00000059
reluctantly,R,NMP,-0.00000059
noisily,R,NMP,-0.00000059
cheap,R,NMP,-0.00000059
viable,A,NMP,-0.00000059
overdrawn,A,NMP,-0.0000006
seemingly,R,NMP,-0.0000006
stupefyingly,R,NMP,-0.0000006
unconnected,A,NMP,-0.0000006
variable,A,NMP,-0.0000006
undemanding,A,NMP,-0.0000006
heinous,A,NMP,-0.0000006
mass-produced,A,NMP,-0.0000006
petty,A,NMP,-0.0000006
treacly,R,NMP,-0.0000006
shudder,A,NMP,-0.0000006
mistakenly,R,NMP,-0.0000006
deliberately,R,NMP,-0.0000006
excusable,A,NMP,-0.0000006
handedly,R,NMP,-0.0000006
snobbish,A,NMP,-0.0000006
salvadorean,A,NMP,-0.0000006
sarcastically,R,NMP,-0.0000006
shoddily,R,NMP,-0.0000006
unmixed,A,NMP,-0.0000006
exploitative,A,NMP,-0.00000061
blindingly,R,NMP,-0.00000061
cardinal,A,NMP,-0.00000061
mush,A,NMP,-0.00000061
junky,A,NMP,-0.00000061
abnormally,R,NMP,-0.00000061
alternate,A,NMP,-0.00000061
handicapped,A,NMP,-0.00000061
satanic,A,NMP,-0.00000061
joyless,A,NMP,-0.00000061
stunk,A,NMP,-0.00000061
good,R,NMP,-0.00000061
aggressively,R,NMP,-0.00000061
infested,A,NMP,-0.00000061
thirsty,A,NMP,-0.00000061
wishy-washy,A,NMP,-0.00000061
puny,A,NMP,-0.00000061
softcore,A,NMP,-0.00000061
bitterly,R,NMP,-0.00000062
grating,A,NMP,-0.00000062
ostensibly,R,NMP,-0.00000062
exploitive,A,NMP,-0.00000062
oral,A,NMP,-0.00000062
prepubescent,A,NMP,-0.00000062
suspicious,A,NMP,-0.00000062
crustacean,A,NMP,-0.00000062
t,A,NMP,-0.00000062
rife,A,NMP,-0.00000062
dislikable,A,NMP,-0.00000062
overwhelmingly,R,NMP,-0.00000062
acoustical,A,NMP,-0.00000062
righteous,A,NMP,-0.00000062
unrealistically,R,NMP,-0.00000063
morally,R,NMP,-0.00000063
lookalike,A,NMP,-0.00000063
thankless,A,NMP,-0.00000063
unsweetened,A,NMP,-0.00000063
ditzy,A,NMP,-0.00000063
self-aggrandizing,A,NMP,-0.00000063
soooooo,A,NMP,-0.00000063
weirdly,R,NMP,-0.00000063
unethical,A,NMP,-0.00000063
unpopular,A,NMP,-0.00000063
farthest,A,NMP,-0.00000063
off-key,A,NMP,-0.00000063
outright,R,NMP,-0.00000063
tolerant,A,NMP,-0.00000063
unkempt,A,NMP,-0.00000063
warped,A,NMP,-0.00000063
purportedly,R,NMP,-0.00000063
humourless,A,NMP,-0.00000063
noteworthy,A,NMP,-0.00000063
momentarily,R,NMP,-0.00000064
unclean,A,NMP,-0.00000064
y,A,NMP,-0.00000064
beta,A,NMP,-0.00000064
gloomy,A,NMP,-0.00000064
placed,A,NMP,-0.00000064
restless,A,NMP,-0.00000064
sadistic,A,NMP,-0.00000064
colorless,A,NMP,-0.00000064
hurriedly,R,NMP,-0.00000064
freaky,A,NMP,-0.00000064
website,A,NMP,-0.00000064
elderly,A,NMP,-0.00000064
violently,R,NMP,-0.00000064
negatively,R,NMP,-0.00000064
repellent,A,NMP,-0.00000064
unamusing,A,NMP,-0.00000064
archaic,A,NMP,-0.00000064
dismally,R,NMP,-0.00000064
charcoal,A,NMP,-0.00000065
storyline,A,NMP,-0.00000065
ineffectual,A,NMP,-0.00000065
pitifully,R,NMP,-0.00000065
unidentifiable,A,NMP,-0.00000065
boorish,A,NMP,-0.00000065
thereafter,R,NMP,-0.00000065
downward,A,NMP,-0.00000065
finished,A,NMP,-0.00000065
freakin,A,NMP,-0.00000065
meandering,A,NMP,-0.00000065
simple-minded,A,NMP,-0.00000065
unsuccessful,A,NMP,-0.00000065
cursory,A,NMP,-0.00000065
nonchalant,A,NMP,-0.00000066
self-aware,A,NMP,-0.00000066
bankrupt,A,NMP,-0.00000066
comatose,A,NMP,-0.00000066
depressingly,R,NMP,-0.00000066
harsh,A,NMP,-0.00000066
ineptly,R,NMP,-0.00000066
armed,A,NMP,-0.00000066
liquid,A,NMP,-0.00000066
neglectful,A,NMP,-0.00000066
squashed,A,NMP,-0.00000066
catatonic,A,NMP,-0.00000066
delusional,A,NMP,-0.00000066
electronic,A,NMP,-0.00000066
woody,A,NMP,-0.00000066
religious,A,NMP,-0.00000066
hillbilly,R,NMP,-0.00000067
misbegotten,A,NMP,-0.00000067
dusty,A,NMP,-0.00000067
gluey,A,NMP,-0.00000067
dodgy,A,NMP,-0.00000067
nautilus,A,NMP,-0.00000067
masturbatory,A,NMP,-0.00000067
boringly,R,NMP,-0.00000067
mute,A,NMP,-0.00000067
profusely,R,NMP,-0.00000067
impolite,A,NMP,-0.00000068
aggressive,A,NMP,-0.00000068
rant,A,NMP,-0.00000068
p,A,NMP,-0.00000068
asinine,A,NMP,-0.00000068
directionless,A,NMP,-0.00000068
illiterate,A,NMP,-0.00000068
blankly,R,NMP,-0.00000068
purple,A,NMP,-0.00000068
white,A,NMP,-0.00000068
capable,A,NMP,-0.00000068
greyish,A,NMP,-0.00000068
ninja,A,NMP,-0.00000068
inconsiderate,A,NMP,-0.00000069
unerotic,A,NMP,-0.00000069
inexcusably,R,NMP,-0.00000069
mawkish,A,NMP,-0.00000069
agony,A,NMP,-0.00000069
amateurishly,R,NMP,-0.00000069
distorted,A,NMP,-0.00000069
earnest,A,NMP,-0.00000069
unsuccessfully,R,NMP,-0.00000069
anachronistic,A,NMP,-0.00000069
cranky,A,NMP,-0.0000007
smutty,A,NMP,-0.0000007
unsupported,A,NMP,-0.0000007
makeshift,A,NMP,-0.0000007
untoasted,A,NMP,-0.0000007
outer,A,NMP,-0.0000007
overweight,A,NMP,-0.0000007
martian,A,NMP,-0.0000007
shocking,A,NMP,-0.0000007
teddy,A,NMP,-0.0000007
unmotivated,A,NMP,-0.0000007
farcical,A,NMP,-0.0000007
uncoordinated,A,NMP,-0.00000071
ham-fisted,A,NMP,-0.00000071
outraged,A,NMP,-0.00000071
respectable,A,NMP,-0.00000071
excess,A,NMP,-0.00000071
concrete,A,NMP,-0.00000071
rhetorical,A,NMP,-0.00000071
bloodless,A,NMP,-0.00000071
uneducated,A,NMP,-0.00000071
pouty,A,NMP,-0.00000071
flatter,R,NMP,-0.00000072
listless,A,NMP,-0.00000072
blue,A,NMP,-0.00000072
tatty,A,NMP,-0.00000072
demonic,A,NMP,-0.00000072
missing,A,NMP,-0.00000072
bitchy,A,NMP,-0.00000072
glaring,A,NMP,-0.00000072
neurotic,A,NMP,-0.00000072
prehistoric,A,NMP,-0.00000072
dont,A,NMP,-0.00000073
whopping,A,NMP,-0.00000073
incomprehensibly,R,NMP,-0.00000073
incestuous,A,NMP,-0.00000073
authorized,A,NMP,-0.00000073
distractingly,R,NMP,-0.00000073
unknowledgeable,A,NMP,-0.00000073
chintzy,A,NMP,-0.00000073
demented,A,NMP,-0.00000073
puzzling,A,NMP,-0.00000073
ambivalent,A,NMP,-0.00000073
craptacular,A,NMP,-0.00000073
soaked,A,NMP,-0.00000073
ugly,R,NMP,-0.00000073
uncompelling,A,NMP,-0.00000073
sufficient,A,NMP,-0.00000073
hubby,A,NMP,-0.00000074
lower,R,NMP,-0.00000074
rudimentary,A,NMP,-0.00000074
dumbfounded,A,NMP,-0.00000074
pro-life,A,NMP,-0.00000074
vampire,A,NMP,-0.00000074
double,R,NMP,-0.00000074
incessantly,R,NMP,-0.00000074
incongruous,A,NMP,-0.00000074
monumentally,R,NMP,-0.00000074
offensively,R,NMP,-0.00000074
romanian,A,NMP,-0.00000075
sickly,R,NMP,-0.00000075
pointy,A,NMP,-0.00000075
yucky,A,NMP,-0.00000075
bitten,A,NMP,-0.00000075
obscure,A,NMP,-0.00000075
lazily,R,NMP,-0.00000075
stressful,A,NMP,-0.00000075
unmelted,A,NMP,-0.00000075
cumbersome,A,NMP,-0.00000075
increasingly,R,NMP,-0.00000075
anal,A,NMP,-0.00000076
artificially,R,NMP,-0.00000076
colossal,A,NMP,-0.00000076
bible,A,NMP,-0.00000076
unpolished,A,NMP,-0.00000076
hateful,A,NMP,-0.00000076
deluded,A,NMP,-0.00000076
running,A,NMP,-0.00000076
glaringly,R,NMP,-0.00000076
undistinguishable,A,NMP,-0.00000076
rear,A,NMP,-0.00000076
regrettable,A,NMP,-0.00000077
laborious,A,NMP,-0.00000077
lacklustre,A,NMP,-0.00000077
fuzzy,A,NMP,-0.00000077
pubescent,A,NMP,-0.00000077
good-looking,A,NMP,-0.00000077
negligent,A,NMP,-0.00000077
condensed,A,NMP,-0.00000077
unrecognizable,A,NMP,-0.00000077
unordered,A,NMP,-0.00000078
craptastic,A,NMP,-0.00000078
fetish,A,NMP,-0.00000078
bent,A,NMP,-0.00000078
hey,A,NMP,-0.00000078
interchangeable,A,NMP,-0.00000078
well-intentioned,A,NMP,-0.00000078
half-baked,A,NMP,-0.00000078
impossibly,R,NMP,-0.00000078
unused,A,NMP,-0.00000078
disposable,A,NMP,-0.00000079
mindlessly,R,NMP,-0.00000079
fucked-up,A,NMP,-0.00000079
voluntarily,R,NMP,-0.00000079
deafening,A,NMP,-0.00000079
perverse,A,NMP,-0.00000079
shyamalan,A,NMP,-0.00000079
imaginable,A,NMP,-0.0000008
dimwitted,A,NMP,-0.0000008
dough,A,NMP,-0.0000008
deaf,A,NMP,-0.0000008
blandly,R,NMP,-0.0000008
syrupy,A,NMP,-0.0000008
bloodthirsty,A,NMP,-0.0000008
abysmally,R,NMP,-0.00000081
electrocuted,A,NMP,-0.00000081
jumbled,A,NMP,-0.00000081
steamed,A,NMP,-0.00000081
disingenuous,A,NMP,-0.00000081
vulgar,A,NMP,-0.00000081
noble,A,NMP,-0.00000082
one-sided,A,NMP,-0.00000082
uninformative,A,NMP,-0.00000082
charitable,A,NMP,-0.00000082
overwritten,A,NMP,-0.00000082
demeaning,A,NMP,-0.00000082
drawn-out,A,NMP,-0.00000082
obnoxiously,R,NMP,-0.00000082
supposed,A,NMP,-0.00000082
alert,A,NMP,-0.00000082
condescending,A,NMP,-0.00000082
petulant,A,NMP,-0.00000082
self-conscious,A,NMP,-0.00000082
disturbed,A,NMP,-0.00000083
rusty,A,NMP,-0.00000083
woefully,A,NMP,-0.00000083
rancid,A,NMP,-0.00000083
alright,R,NMP,-0.00000083
theological,A,NMP,-0.00000083
unconvincingly,R,NMP,-0.00000083
infuriatingly,R,NMP,-0.00000083
suspect,A,NMP,-0.00000083
captive,A,NMP,-0.00000083
repugnant,A,NMP,-0.00000083
naive,A,NMP,-0.00000084
sweaty,A,NMP,-0.00000084
isolated,A,NMP,-0.00000084
below,R,NMP,-0.00000084
irredeemably,R,NMP,-0.00000085
patently,R,NMP,-0.00000085
pretentiously,R,NMP,-0.00000085
unceremoniously,R,NMP,-0.00000085
gratuitously,R,NMP,-0.00000085
murky,A,NMP,-0.00000085
someday,R,NMP,-0.00000085
spongy,A,NMP,-0.00000085
incredulous,A,NMP,-0.00000085
neatly,R,NMP,-0.00000085
beforehand,R,NMP,-0.00000086
gristly,A,NMP,-0.00000086
shiny,A,NMP,-0.00000086
curiously,R,NMP,-0.00000086
unintelligible,A,NMP,-0.00000086
sleazy,A,NMP,-0.00000086
unflavored,A,NMP,-0.00000086
homophobic,A,NMP,-0.00000086
sorta,A,NMP,-0.00000086
costly,A,NMP,-0.00000087
hypocritical,A,NMP,-0.00000087
intermittent,A,NMP,-0.00000087
cowardly,A,NMP,-0.00000087
incidentally,R,NMP,-0.00000087
laden,A,NMP,-0.00000087
stewed,A,NMP,-0.00000087
exorbitant,A,NMP,-0.00000087
serial,A,NMP,-0.00000087
jarring,A,NMP,-0.00000087
obsessive,A,NMP,-0.00000087
unaware,A,NMP,-0.00000087
unneeded,A,NMP,-0.00000088
sympathetic,A,NMP,-0.00000088
unreasonably,R,NMP,-0.00000088
adjective,A,NMP,-0.00000088
unaccommodating,A,NMP,-0.00000088
insufferably,R,NMP,-0.00000088
scattered,A,NMP,-0.00000088
haughty,A,NMP,-0.00000088
insultingly,R,NMP,-0.00000089
rediculous,A,NMP,-0.00000089
weakly,R,NMP,-0.00000089
thoughtless,A,NMP,-0.00000089
woodenly,R,NMP,-0.00000089
flowery,A,NMP,-0.00000089
nerdy,A,NMP,-0.00000089
forgiving,A,NMP,-0.00000089
kinky,A,NMP,-0.00000089
frontal,A,NMP,-0.0000009
par,A,NMP,-0.0000009
psychotic,A,NMP,-0.0000009
allergic,A,NMP,-0.0000009
dishonest,A,NMP,-0.0000009
subpar,A,NMP,-0.0000009
microscopic,A,NMP,-0.0000009
freaking,A,NMP,-0.00000091
quite,A,NMP,-0.00000091
sideways,R,NMP,-0.00000091
interminably,R,NMP,-0.00000091
indicative,A,NMP,-0.00000091
insanely,R,NMP,-0.00000091
god-awful,A,NMP,-0.00000091
jumbo,A,NMP,-0.00000092
forgivable,A,NMP,-0.00000092
schmaltzy,A,NMP,-0.00000092
saccharine,A,NMP,-0.00000092
jumpy,A,NMP,-0.00000092
untrue,A,NMP,-0.00000092
afraid,A,NMP,-0.00000092
idiot,A,NMP,-0.00000092
flatly,R,NMP,-0.00000093
hairy,A,NMP,-0.00000093
snotty,A,NMP,-0.00000093
aggravating,A,NMP,-0.00000093
reprehensible,A,NMP,-0.00000093
doughy,A,NMP,-0.00000093
deep-fried,A,NMP,-0.00000093
inconsequential,A,NMP,-0.00000094
furious,A,NMP,-0.00000094
2nd,A,NMP,-0.00000094
regrettably,R,NMP,-0.00000094
minimum,A,NMP,-0.00000094
occasionally,R,NMP,-0.00000094
obscene,A,NMP,-0.00000095
second-class,A,NMP,-0.00000095
unironed,A,NMP,-0.00000095
flaccid,A,NMP,-0.00000095
unwelcome,A,NMP,-0.00000095
ripe,A,NMP,-0.00000096
pedantic,A,NMP,-0.00000096
infomercial,A,NMP,-0.00000096
toxic,A,NMP,-0.00000096
labored,A,NMP,-0.00000096
institutional,A,NMP,-0.00000096
scantily,R,NMP,-0.00000097
mommy,A,NMP,-0.00000097
stinky,A,NMP,-0.00000097
novelty,A,NMP,-0.00000097
used,A,NMP,-0.00000097
sic,A,NMP,-0.00000097
inappropriately,R,NMP,-0.00000098
mere,A,NMP,-0.00000098
powdered,A,NMP,-0.00000098
cavernous,A,NMP,-0.00000099
seagal,A,NMP,-0.00000099
abrasive,A,NMP,-0.00000099
arab,A,NMP,-0.00000099
anecdotal,A,NMP,-0.00000099
lethargic,A,NMP,-0.00000099
talky,A,NMP,-0.00000099
agonizing,A,NMP,-0.00000099
military,A,NMP,-0.000001
bluntly,R,NMP,-0.00000101
celluloid,A,NMP,-0.00000101
improperly,R,NMP,-0.00000101
infinitely,R,NMP,-0.00000101
irrational,A,NMP,-0.00000101
unappetising,A,NMP,-0.00000101
egotistical,A,NMP,-0.00000102
hideously,R,NMP,-0.00000102
insincere,A,NMP,-0.00000102
legitimate,A,NMP,-0.00000102
unreasonable,A,NMP,-0.00000102
unsubtle,A,NMP,-0.00000102
crocodile,A,NMP,-0.00000103
hefty,A,NMP,-0.00000103
near,R,NMP,-0.00000103
suspiciously,R,NMP,-0.00000103
unentertaining,A,NMP,-0.00000103
unenthusiastic,A,NMP,-0.00000103
3rd,A,NMP,-0.00000104
argumentative,A,NMP,-0.00000104
cheezy,A,NMP,-0.00000104
foolishly,R,NMP,-0.00000104
ham-handed,A,NMP,-0.00000104
normal,A,NMP,-0.00000104
unacceptably,R,NMP,-0.00000104
unattended,A,NMP,-0.00000104
undeserved,A,NMP,-0.00000104
offended,A,NMP,-0.00000105
unfulfilling,A,NMP,-0.00000105
verbose,A,NMP,-0.00000105
blurry,A,NMP,-0.00000106
risible,A,NMP,-0.00000106
suicidal,A,NMP,-0.00000106
torturous,A,NMP,-0.00000106
lesser,A,NMP,-0.00000107
psycho,A,NMP,-0.00000107
self-destructive,A,NMP,-0.00000107
thereby,R,NMP,-0.00000107
afloat,R,NMP,-0.00000108
astronomical,A,NMP,-0.00000108
awake,A,NMP,-0.00000108
clad,A,NMP,-0.00000108
impressionable,A,NMP,-0.00000108
jerky,A,NMP,-0.00000108
karate,A,NMP,-0.00000108
livid,A,NMP,-0.00000108
sketchy,A,NMP,-0.00000108
agonizingly,R,NMP,-0.00000109
degraded,A,NMP,-0.00000109
fatal,A,NMP,-0.00000109
mild,A,NMP,-0.00000109
predicable,A,NMP,-0.00000109
puerile,A,NMP,-0.00000109
grotesque,A,NMP,-0.0000011
indistinguishable,A,NMP,-0.0000011
underdone,A,NMP,-0.0000011
comical,A,NMP,-0.00000111
uncaring,A,NMP,-0.00000111
accidentally,R,NMP,-0.00000112
atrociously,R,NMP,-0.00000112
execrable,A,NMP,-0.00000112
insensitive,A,NMP,-0.00000112
nondescript,A,NMP,-0.00000112
partly,R,NMP,-0.00000112
unimportant,A,NMP,-0.00000112
unwilling,A,NMP,-0.00000112
damp,A,NMP,-0.00000113
dictionary,A,NMP,-0.00000113
brusque,A,NMP,-0.00000114
distinctly,R,NMP,-0.00000114
exaggerated,A,NMP,-0.00000114
groan,A,NMP,-0.00000114
mock,A,NMP,-0.00000114
paltry,A,NMP,-0.00000114
uninviting,A,NMP,-0.00000114
after,R,NMP,-0.00000115
descriptive,A,NMP,-0.00000115
faulty,A,NMP,-0.00000115
ludicrously,R,NMP,-0.00000115
sticky,A,NMP,-0.00000115
walk-in,A,NMP,-0.00000115
separately,R,NMP,-0.00000116
that,R,NMP,-0.00000116
competently,R,NMP,-0.00000117
crummy,A,NMP,-0.00000117
gelatinous,A,NMP,-0.00000117
homosexual,A,NMP,-0.00000117
latter-day,A,NMP,-0.00000117
purported,A,NMP,-0.00000117
tediously,R,NMP,-0.00000117
unplayable,A,NMP,-0.00000117
consequently,R,NMP,-0.00000118
sickeningly,R,NMP,-0.00000118
unfulfilled,A,NMP,-0.00000118
exceedingly,R,NMP,-0.00000119
holy,A,NMP,-0.00000119
inconvenient,A,NMP,-0.00000119
massively,R,NMP,-0.00000119
repetitious,A,NMP,-0.00000119
schlocky,A,NMP,-0.00000119
serviceable,A,NMP,-0.00000119
incessant,A,NMP,-0.0000012
mechanical,A,NMP,-0.0000012
morbid,A,NMP,-0.0000012
plainly,R,NMP,-0.0000012
short-staffed,A,NMP,-0.0000012
sore,A,NMP,-0.0000012
void,A,NMP,-0.0000012
half,R,NMP,-0.00000121
pornographic,A,NMP,-0.00000121
unpleasantly,R,NMP,-0.00000121
wimpy,A,NMP,-0.00000121
dopey,A,NMP,-0.00000122
unsurprisingly,R,NMP,-0.00000122
unsweet,A,NMP,-0.00000122
dangerous,A,NMP,-0.00000123
explicit,A,NMP,-0.00000123
perverted,A,NMP,-0.00000123
putrid,A,NMP,-0.00000123
undistinguished,A,NMP,-0.00000123
werewolf,A,NMP,-0.00000123
disgustingly,R,NMP,-0.00000124
dubious,A,NMP,-0.00000124
egregious,A,NMP,-0.00000124
ghastly,A,NMP,-0.00000124
grammatical,A,NMP,-0.00000124
mental,A,NMP,-0.00000124
muddy,A,NMP,-0.00000124
needy,A,NMP,-0.00000124
unbelievably,A,NMP,-0.00000124
demographic,A,NMP,-0.00000125
hokey,A,NMP,-0.00000125
ponderous,A,NMP,-0.00000125
rehashed,A,NMP,-0.00000125
unresolved,A,NMP,-0.00000125
inordinate,A,NMP,-0.00000126
minute,A,NMP,-0.00000126
bald,A,NMP,-0.00000127
cringeworthy,A,NMP,-0.00000127
humorless,A,NMP,-0.00000127
like,A,NMP,-0.00000127
purposely,R,NMP,-0.00000127
slim,A,NMP,-0.00000127
sparkly,A,NMP,-0.00000127
unenjoyable,A,NMP,-0.00000127
unintelligent,A,NMP,-0.00000127
alleged,A,NMP,-0.00000128
greedy,A,NMP,-0.00000128
lone,A,NMP,-0.00000128
sliced,A,NMP,-0.00000128
fifty,A,NMP,-0.00000129
overacted,A,NMP,-0.00000129
unpalatable,A,NMP,-0.00000129
convinced,A,NMP,-0.0000013
firstly,R,NMP,-0.0000013
junior,A,NMP,-0.0000013
dorky,A,NMP,-0.00000131
flagging,A,NMP,-0.00000131
moldy,A,NMP,-0.00000131
stereotyped,A,NMP,-0.00000131
unfocused,A,NMP,-0.00000131
emotionless,A,NMP,-0.00000132
infected,A,NMP,-0.00000132
masochistic,A,NMP,-0.00000132
rabid,A,NMP,-0.00000132
unbalanced,A,NMP,-0.00000132
unsophisticated,A,NMP,-0.00000133
cohesive,A,NMP,-0.00000134
dismissive,A,NMP,-0.00000134
folding,A,NMP,-0.00000134
grumpy,A,NMP,-0.00000134
promisingly,R,NMP,-0.00000134
rid,A,NMP,-0.00000134
technically,R,NMP,-0.00000134
unfilled,A,NMP,-0.00000134
deceptive,A,NMP,-0.00000135
dried-out,A,NMP,-0.00000135
hastily,R,NMP,-0.00000135
mercifully,R,NMP,-0.00000135
self-righteous,A,NMP,-0.00000135
slimy,A,NMP,-0.00000135
virgin,A,NMP,-0.00000135
flip,A,NMP,-0.00000136
immortal,A,NMP,-0.00000136
unspectacular,A,NMP,-0.00000136
horrifically,R,NMP,-0.00000137
nauseatingly,R,NMP,-0.00000137
scarce,A,NMP,-0.00000137
continuously,R,NMP,-0.00000138
o'clock,R,NMP,-0.00000138
spineless,A,NMP,-0.00000138
thawed,A,NMP,-0.00000138
unworthy,A,NMP,-0.00000138
wretched,A,NMP,-0.00000138
electrical,A,NMP,-0.00000139
later,A,NMP,-0.00000139
mish,A,NMP,-0.00000139
soulless,A,NMP,-0.00000139
wholly,R,NMP,-0.00000139
bodily,R,NMP,-0.0000014
dependent,A,NMP,-0.0000014
leaden,A,NMP,-0.0000014
scant,A,NMP,-0.0000014
uncalled,A,NMP,-0.0000014
want,A,NMP,-0.0000014
arbitrary,A,NMP,-0.00000141
moreover,R,NMP,-0.00000141
nauseous,A,NMP,-0.00000141
palatable,A,NMP,-0.00000141
rapidly,R,NMP,-0.00000141
silly,R,NMP,-0.00000141
sterile,A,NMP,-0.00000141
unoccupied,A,NMP,-0.00000141
woeful,A,NMP,-0.00000141
chewable,A,NMP,-0.00000142
clown,A,NMP,-0.00000142
commercial,A,NMP,-0.00000142
disgusted,A,NMP,-0.00000142
dramatically,R,NMP,-0.00000142
half-hearted,A,NMP,-0.00000142
melted,A,NMP,-0.00000142
middling,A,NMP,-0.00000142
narrow,A,NMP,-0.00000142
unfair,A,NMP,-0.00000142
